,uniqueid,phase,annotations,image_name,pid,dl,exp,habit,vehicle_ids
152,debugwfTTt:debug0qFc6,TRIAL,"[[580.0, 396.0, 40.0, 72.0], [550.0, 202.0, 34.0, 83.0], [628.0, 188.0, 36.0, 59.0], [589.0, 216.0, 35.0, 60.0], [512.0, 210.0, 34.0, 57.0]]",image_2_19_32832.png,,,,, 945 911 833 909 906 
153,debugwfTTt:debug0qFc6,TRIAL,"[[675.0, 100.0, 64.0, 74.0], [581.0, 375.0, 41.0, 67.0], [663.0, 340.0, 36.0, 60.0]]",image_3_24_10256.png,,,,, 867 864 863 
154,debugwfTTt:debug0qFc6,TRIAL,"[[810.0, 182.0, 80.0, 56.0], [614.0, 449.0, 53.0, 80.0], [318.0, 143.0, 83.0, 40.0]]",image_0_2_8771.png,,,,, 264 419 428 
155,debugwfTTt:debug0qFc6,TRIAL,"[[618.0, 162.0, 41.0, 62.0], [587.0, 375.0, 29.0, 51.0]]",image_4_24_27177.png,,,,, 1261 1402 
156,debugwfTTt:debug0qFc6,TRIAL,"[[669.0, 140.0, 90.0, 48.0], [820.0, 240.0, 56.0, 54.0], [430.0, 145.0, 64.0, 40.0]]",image_3_19_11370.png,,,,, 506 505 
157,debugwfTTt:debug0qFc6,TRIAL,"[[581.0, 322.0, 39.0, 80.0], [623.0, 207.0, 35.0, 66.0]]",image_3_24_3254.png,,,,, 459 446 
158,debugwfTTt:debug0qFc6,TRIAL,"[[661.0, 284.0, 35.0, 65.0], [584.0, 356.0, 34.0, 64.0]]",image_3_31_2368.png,,,,, 262 260 
159,debugwfTTt:debug0qFc6,TRIAL,"[[623.0, 179.0, 37.0, 64.0], [583.0, 253.0, 38.0, 56.0]]",image_1_19_19793.png,,,,, 618 648 
160,debugwfTTt:debug0qFc6,TRIAL,"[[617.0, 119.0, 46.0, 93.0], [714.0, 146.0, 86.0, 44.0], [579.0, 22.0, 44.0, 75.0], [806.0, 230.0, 54.0, 50.0]]",image_3_9_4602.png,,,,, 292 302 307 
161,debugwfTTt:debug0qFc6,TRIAL,"[[580.0, 99.0, 83.0, 88.0], [787.0, 51.0, 79.0, 39.0], [360.0, 97.0, 70.0, 43.0]]",image_3_2_3123.png,,,,, 328 339 
162,debugwfTTt:debug0qFc6,TRIAL,"[[574.0, 155.0, 45.0, 69.0], [623.0, 221.0, 35.0, 54.0]]",image_1_2_11423.png,,,,, 463 433 
163,debugwfTTt:debug0qFc6,TRIAL,"[[614.0, 190.0, 46.0, 57.0]]",image_2_2_11233.png,,,,, 433 
164,debugwfTTt:debug0qFc6,TRIAL,"[[628.0, 234.0, 56.0, 50.0]]",trial_3.png,,,,,
165,debugwfTTt:debug0qFc6,postquestionnaire,[],,,,,,
166,debugwfTTt:debug0qFc6,postquestionnaire,[],,,,,,
167,debugDIe5r:debugsNzms,INSTRUCTIONS,[],,,,,,
168,debugDIe5r:debugsNzms,INSTRUCTIONS,[],,,,,,
169,debugDIe5r:debugsNzms,INSTRUCTIONS,[],,,,,,
170,debugDIe5r:debugsNzms,INSTRUCTIONS,[],,,,,,
171,debugDIe5r:debugsNzms,INSTRUCTIONS,[],,,,,,
172,debugDIe5r:debugsNzms,drivingquestionnaire,[],,,,,,
173,debugDIe5r:debugsNzms,drivingquestionnaire,[],,5c69f9dd4b5bb30001b3d31c,False,More than 10 Years,Less than 1 hour,
174,debugDIe5r:debugsNzms,TRIAL,"[[586.0, 129.0, 4.0, 6.0], [527.0, 148.0, 83.0, 69.0]]",trial_1.png,,,,,
175,debugDIe5r:debugsNzms,TRIAL,"[[623.0, 268.0, 36.0, 52.0]]",trial_2.png,,,,,
176,debugDIe5r:debugsNzms,TRIAL,"[[622.0, 257.0, 36.0, 59.0]]",image_2_19_18790.png,,,,, 618 
177,debugDIe5r:debugsNzms,TRIAL,"[[623.0, 204.0, 38.0, 72.0]]",image_2_2_8304.png,,,,, 409 
178,debugDIe5r:debugsNzms,TRIAL,"[[624.0, 274.0, 32.0, 43.0]]",image_2_19_6578.png,,,,, 395 
179,debugDIe5r:debugsNzms,TRIAL,"[[496.0, 93.0, 63.0, 67.0], [572.0, 196.0, 49.0, 73.0], [885.0, 278.0, 56.0, 41.0]]",image_0_14_2423.png,,,,, 247 233 178 
180,debugDIe5r:debugsNzms,TRIAL,"[[582.0, 323.0, 33.0, 53.0], [629.0, 161.0, 27.0, 56.0]]",image_4_24_26936.png,,,,, 1377 1261 
181,debugDIe5r:debugsNzms,TRIAL,"[[582.0, 346.0, 37.0, 63.0], [628.0, 194.0, 33.0, 68.0], [595.0, 175.0, 30.0, 52.0]]",image_2_24_11562.png,,,,, 951 875 933 
182,debugDIe5r:debugsNzms,TRIAL,"[[638.0, 159.0, 37.0, 84.0]]",image_2_24_19211.png,,,,, 1122 
183,debugDIe5r:debugsNzms,TRIAL,"[[365.0, 229.0, 64.0, 33.0], [796.0, 188.0, 61.0, 34.0], [363.0, 124.0, 42.0, 50.0]]",image_0_9_5811.png,,,,, 328 329 208 
184,debugDIe5r:debugsNzms,TRIAL,"[[624.0, 255.0, 34.0, 64.0]]",image_1_2_1657.png,,,,, 298 
185,debugDIe5r:debugsNzms,TRIAL,"[[615.0, 244.0, 39.0, 64.0], [625.0, 301.0, 0.0, 2.0], [623.0, 310.0, 1.0, 28.0]]",image_1_31_16229.png,,,,, 763 
186,debugDIe5r:debugsNzms,TRIAL,"[[607.0, 240.0, 39.0, 62.0]]",image_2_19_16088.png,,,,, 549 
187,debugDIe5r:debugsNzms,TRIAL,[],image_1_9_7970.png,,,,, 
188,debugDIe5r:debugsNzms,TRIAL,[],image_2_24_13422.png,,,,, 
189,debugDIe5r:debugsNzms,TRIAL,"[[621.0, 243.0, 41.0, 84.0], [584.0, 189.0, 31.0, 60.0]]",image_0_9_4405.png,,,,, 292 298 
190,debugDIe5r:debugsNzms,TRIAL,"[[629.0, 228.0, 53.0, 54.0]]",trial_3.png,,,,,
191,debugDIe5r:debugsNzms,postquestionnaire,[],,,,,,
192,debugDIe5r:debugsNzms,postquestionnaire,[],,,,,,
193,debugmKk8d:debugGdjvP,INSTRUCTIONS,[],,,,,,
194,debugmKk8d:debugGdjvP,INSTRUCTIONS,[],,,,,,
195,debugmKk8d:debugGdjvP,INSTRUCTIONS,[],,,,,,
196,debugmKk8d:debugGdjvP,INSTRUCTIONS,[],,,,,,
197,debugmKk8d:debugGdjvP,INSTRUCTIONS,[],,,,,,
198,debugmKk8d:debugGdjvP,drivingquestionnaire,[],,,,,,
199,debugmKk8d:debugGdjvP,drivingquestionnaire,[],,5c695a065416680001bef3c0,True,More than 15 Years,More than 5 hours,
200,debugmKk8d:debugGdjvP,TRIAL,"[[530.0, 144.0, 72.0, 81.0]]",trial_1.png,,,,,
201,debugmKk8d:debugGdjvP,TRIAL,"[[618.0, 262.0, 41.0, 62.0]]",trial_2.png,,,,,
202,debugmKk8d:debugGdjvP,TRIAL,"[[588.0, 180.0, 30.0, 65.0], [627.0, 159.0, 30.0, 63.0], [589.0, 367.0, 27.0, 73.0]]",image_2_31_7769.png,,,,, 403 407 440 
203,debugmKk8d:debugGdjvP,TRIAL,"[[585.0, 291.0, 32.0, 41.0], [609.0, 191.0, 43.0, 64.0]]",image_1_19_4143.png,,,,, 431 395 
204,debugmKk8d:debugGdjvP,TRIAL,"[[622.0, 249.0, 39.0, 70.0], [582.0, 28.0, 41.0, 78.0]]",image_3_19_20034.png,,,,, 618 661 
205,debugmKk8d:debugGdjvP,TRIAL,"[[637.0, 177.0, 45.0, 71.0]]",image_1_24_7727.png,,,,, 446 
206,debugmKk8d:debugGdjvP,TRIAL,"[[658.0, 230.0, 37.0, 63.0], [622.0, 48.0, 34.0, 66.0]]",image_0_31_17225.png,,,,, 822 763 
207,debugmKk8d:debugGdjvP,TRIAL,[],image_0_9_1489.png,,,,, 
208,debugmKk8d:debugGdjvP,TRIAL,"[[664.0, 113.0, 70.0, 37.0], [658.0, 286.0, 43.0, 88.0]]",image_5_31_13665.png,,,,, 663 532 
209,debugmKk8d:debugGdjvP,TRIAL,"[[617.0, 246.0, 59.0, 74.0]]",image_2_19_10778.png,,,,, 469 
210,debugmKk8d:debugGdjvP,TRIAL,"[[663.0, 302.0, 42.0, 50.0], [623.0, 181.0, 33.0, 70.0]]",image_2_24_14457.png,,,,, 209 1074 
211,debugmKk8d:debugGdjvP,TRIAL,[],image_0_19_11150.png,,,,, 
212,debugmKk8d:debugGdjvP,TRIAL,"[[618.0, 255.0, 42.0, 67.0]]",image_1_2_2667.png,,,,, 298 
213,debugmKk8d:debugGdjvP,TRIAL,"[[622.0, 267.0, 42.0, 55.0]]",image_3_24_29635.png,,,,, 1457 
