,uniqueid,phase,annotations,image_name,pid,dl,exp,habit,vehicle_ids
59,debug4pDWq:debugUZiFw,postquestionnaire,[],,,,,,
60,debug4pDWq:debugUZiFw,postquestionnaire,[],,,,,,
61,debugmwJnw:debug7MGjh,INSTRUCTIONS,[],,,,,,
62,debugmwJnw:debug7MGjh,INSTRUCTIONS,[],,,,,,
63,debugmwJnw:debug7MGjh,INSTRUCTIONS,[],,,,,,
64,debugmwJnw:debug7MGjh,INSTRUCTIONS,[],,,,,,
65,debugmwJnw:debug7MGjh,INSTRUCTIONS,[],,,,,,
66,debugmwJnw:debug7MGjh,drivingquestionnaire,[],,,,,,
67,debugmwJnw:debug7MGjh,drivingquestionnaire,[],,5c7ef355e11d170001b0e281,True,More than 10 Years,More than 10 hours,
68,debugmwJnw:debug7MGjh,TRIAL,"[[378.0, 22.0, 52.0, 61.0], [619.0, 327.0, 41.0, 72.0], [505.0, 133.0, 101.0, 101.0]]",trial_1.png,,,,,
69,debugmwJnw:debug7MGjh,TRIAL,"[[350.0, 0.0, 79.0, 50.0], [612.0, 322.0, 53.0, 78.0]]",trial_2.png,,,,,
70,debugmwJnw:debug7MGjh,TRIAL,"[[467.0, 101.0, 87.0, 88.0], [612.0, 315.0, 52.0, 91.0]]",image_0_19_28558.png,,,,, 771 
71,debugmwJnw:debug7MGjh,TRIAL,"[[615.0, 325.0, 49.0, 79.0]]",image_2_14_3348.png,,,,, 
72,debugmwJnw:debug7MGjh,TRIAL,"[[610.0, 319.0, 45.0, 92.0], [646.0, 267.0, 53.0, 90.0]]",image_0_31_18167.png,,,,, 864 
73,debugmwJnw:debug7MGjh,TRIAL,"[[616.0, 322.0, 45.0, 82.0], [1027.0, 140.0, 44.0, 61.0]]",image_2_2_9812.png,,,,, 267 
74,debugmwJnw:debug7MGjh,TRIAL,"[[617.0, 314.0, 46.0, 84.0]]",image_3_24_2929.png,,,,, 
75,debugmwJnw:debug7MGjh,TRIAL,"[[625.0, 331.0, 35.0, 58.0], [621.0, 256.0, 39.0, 69.0]]",image_1_19_19083.png,,,,, 618 
76,debugmwJnw:debug7MGjh,TRIAL,"[[620.0, 324.0, 38.0, 69.0], [620.0, 241.0, 39.0, 68.0]]",image_1_2_1857.png,,,,, 298 
77,debugmwJnw:debug7MGjh,TRIAL,"[[620.0, 325.0, 40.0, 80.0]]",image_1_31_3540.png,,,,, 
78,debugmwJnw:debug7MGjh,TRIAL,"[[650.0, 127.0, 52.0, 95.0], [611.0, 316.0, 59.0, 84.0]]",image_2_24_8270.png,,,,, 446 
79,debugmwJnw:debug7MGjh,TRIAL,"[[620.0, 315.0, 40.0, 83.0]]",image_3_31_3839.png,,,,, 
80,debugmwJnw:debug7MGjh,TRIAL,"[[825.0, 164.0, 64.0, 75.0], [614.0, 318.0, 56.0, 84.0]]",image_4_19_30888.png,,,,, 212 
81,debugmwJnw:debug7MGjh,TRIAL,"[[664.0, 337.0, 56.0, 77.0], [619.0, 325.0, 40.0, 71.0], [643.0, 419.0, 96.0, 52.0]]",image_4_31_19316.png,,,,, 903 904 
82,debugmwJnw:debug7MGjh,TRIAL,"[[620.0, 318.0, 52.0, 88.0], [620.0, 475.0, 45.0, 94.0], [660.0, 217.0, 36.0, 65.0]]",image_2_31_16054.png,,,,, 769 768 
83,debugmwJnw:debug7MGjh,TRIAL,"[[347.0, 0.0, 92.0, 43.0], [609.0, 327.0, 65.0, 76.0]]",image_1_9_2064.png,,,,, 213 216 
84,debugmwJnw:debug7MGjh,TRIAL,"[[617.0, 315.0, 40.0, 84.0], [614.0, 204.0, 41.0, 61.0], [809.0, 103.0, 52.0, 49.0]]",image_4_9_8617.png,,,,, 356 210 
85,debugmwJnw:debug7MGjh,TRIAL,"[[614.0, 324.0, 54.0, 79.0], [630.0, 228.0, 54.0, 58.0]]",trial_3.png,,,,,
86,debugmwJnw:debug7MGjh,postquestionnaire,[],,,,,,
87,debugmwJnw:debug7MGjh,postquestionnaire,[],,,,,,
88,debugmwJnw:debug7MGjh,postquestionnaire,[],,,,,,
89,debugmwJnw:debug7MGjh,postquestionnaire,[],,,,,,
90,debugmwJnw:debug7MGjh,postquestionnaire,[],,,,,,
91,debugHQqt9:debugAnyTe,INSTRUCTIONS,[],,,,,,
92,debugHQqt9:debugAnyTe,INSTRUCTIONS,[],,,,,,
93,debugHQqt9:debugAnyTe,INSTRUCTIONS,[],,,,,,
94,debugHQqt9:debugAnyTe,INSTRUCTIONS,[],,,,,,
95,debugHQqt9:debugAnyTe,INSTRUCTIONS,[],,,,,,
96,debugHQqt9:debugAnyTe,drivingquestionnaire,[],,,,,,
97,debugHQqt9:debugAnyTe,drivingquestionnaire,[],,5f46d1cd3a1ae90a1c8b199b,True,More than 15 Years,Less than 1 hour,
98,debugHQqt9:debugAnyTe,TRIAL,"[[529.0, 141.0, 76.0, 74.0], [404.0, 27.0, 53.0, 47.0]]",trial_1.png,,,,,
99,debugHQqt9:debugAnyTe,TRIAL,"[[620.0, 268.0, 44.0, 46.0]]",trial_2.png,,,,,
100,debugHQqt9:debugAnyTe,TRIAL,[],image_0_31_2.png,,,,, 
101,debugHQqt9:debugAnyTe,TRIAL,"[[591.0, 179.0, 40.0, 61.0], [642.0, 170.0, 31.0, 67.0]]",image_2_31_5937.png,,,,, 382 370 
102,debugHQqt9:debugAnyTe,TRIAL,"[[619.0, 253.0, 34.0, 67.0]]",image_3_19_28846.png,,,,, 737 
103,debugHQqt9:debugAnyTe,TRIAL,"[[626.0, 212.0, 65.0, 49.0], [581.0, 165.0, 66.0, 74.0]]",image_3_31_5508.png,,,,, 385 383 
104,debugHQqt9:debugAnyTe,TRIAL,"[[625.0, 245.0, 40.0, 64.0]]",image_1_2_10672.png,,,,, 433 
105,debugHQqt9:debugAnyTe,TRIAL,"[[586.0, 191.0, 36.0, 87.0], [641.0, 181.0, 18.0, 67.0]]",image_3_31_19900.png,,,,, 877 876 
106,debugHQqt9:debugAnyTe,TRIAL,"[[622.0, 139.0, 41.0, 84.0], [624.0, 246.0, 37.0, 76.0], [603.0, 26.0, 13.0, 85.0]]",image_3_19_20034.png,,,,, 614 618 661 
107,debugHQqt9:debugAnyTe,TRIAL,"[[625.0, 251.0, 34.0, 71.0], [625.0, 149.0, 31.0, 72.0]]",image_1_2_2667.png,,,,, 298 294 
108,debugHQqt9:debugAnyTe,TRIAL,"[[809.0, 142.0, 53.0, 51.0], [817.0, 63.0, 52.0, 34.0]]",image_0_9_9016.png,,,,, 210 376 
109,debugHQqt9:debugAnyTe,TRIAL,"[[704.0, 455.0, 32.0, 66.0]]",image_0_31_14961.png,,,,, 718 
110,debugHQqt9:debugAnyTe,TRIAL,[],image_1_31_8484.png,,,,, 
111,debugHQqt9:debugAnyTe,TRIAL,"[[633.0, 293.0, 60.0, 41.0]]",image_2_19_12207.png,,,,, 211 
112,debugHQqt9:debugAnyTe,TRIAL,"[[902.0, 212.0, 62.0, 59.0], [830.0, 103.0, 54.0, 54.0]]",image_1_14_2349.png,,,,, 246 
113,debugHQqt9:debugAnyTe,TRIAL,"[[523.0, 133.0, 66.0, 50.0], [618.0, 250.0, 39.0, 75.0], [745.0, 94.0, 49.0, 55.0]]",image_3_24_22543.png,,,,, 1213 1122 1215 
114,debugHQqt9:debugAnyTe,TRIAL,"[[529.0, 437.0, 57.0, 41.0], [776.0, 446.0, 52.0, 38.0]]",image_0_19_25222.png,,,,, 739 746 
115,debugHQqt9:debugAnyTe,TRIAL,[],trial_3.png,,,,,
116,debugHQqt9:debugAnyTe,postquestionnaire,[],,,,,,
117,debugHQqt9:debugAnyTe,postquestionnaire,[],,,,,,
118,debugH2AV3:debugKXwHD,INSTRUCTIONS,[],,,,,,
119,debugH2AV3:debugKXwHD,INSTRUCTIONS,[],,,,,,
120,debugH2AV3:debugKXwHD,INSTRUCTIONS,[],,,,,,
121,debugH2AV3:debugKXwHD,INSTRUCTIONS,[],,,,,,
122,debugH2AV3:debugKXwHD,INSTRUCTIONS,[],,,,,,
123,debugH2AV3:debugKXwHD,drivingquestionnaire,[],,,,,,
124,debugH2AV3:debugKXwHD,drivingquestionnaire,[],,5d50feca50bdcf0001e8d38a,True,More than 10 Years,More than 1 hour,
125,debugH2AV3:debugKXwHD,TRIAL,"[[531.0, 135.0, 72.0, 87.0]]",trial_1.png,,,,,
126,debugH2AV3:debugKXwHD,TRIAL,"[[615.0, 515.0, 54.0, 70.0], [613.0, 275.0, 55.0, 53.0]]",trial_2.png,,,,,
127,debugH2AV3:debugKXwHD,TRIAL,"[[617.0, 436.0, 41.0, 73.0], [837.0, 156.0, 103.0, 58.0]]",image_1_2_485.png,,,,, 300 265 260 
128,debugH2AV3:debugKXwHD,TRIAL,"[[621.0, 53.0, 38.0, 72.0], [583.0, 395.0, 35.0, 73.0], [586.0, 207.0, 32.0, 72.0], [618.0, 479.0, 39.0, 73.0]]",image_3_24_176.png,,,,, 258 238 232 235 
129,debugH2AV3:debugKXwHD,TRIAL,"[[622.0, 440.0, 37.0, 70.0]]",image_0_24_28424.png,,,,, 1444 
130,debugH2AV3:debugKXwHD,TRIAL,"[[654.0, 381.0, 38.0, 74.0], [661.0, 255.0, 28.0, 71.0], [626.0, 258.0, 29.0, 63.0], [610.0, 456.0, 43.0, 73.0]]",image_1_31_12329.png,,,,, 527 509 510 526 
131,debugH2AV3:debugKXwHD,TRIAL,"[[580.0, 324.0, 40.0, 65.0], [627.0, 155.0, 38.0, 75.0]]",image_2_19_702.png,,,,, 287 235 
132,debugH2AV3:debugKXwHD,TRIAL,"[[629.0, 249.0, 34.0, 64.0], [622.0, 453.0, 50.0, 86.0]]",image_1_19_10596.png,,,,, 469 488 
133,debugH2AV3:debugKXwHD,TRIAL,"[[579.0, 396.0, 41.0, 72.0], [589.0, 219.0, 33.0, 52.0], [631.0, 193.0, 31.0, 53.0], [625.0, 510.0, 45.0, 83.0]]",image_2_19_32832.png,,,,, 945 909 833 944 
134,debugH2AV3:debugKXwHD,TRIAL,"[[628.0, 185.0, 24.0, 59.0], [666.0, 224.0, 26.0, 55.0]]",image_1_31_16919.png,,,,, 763 803 
135,debugH2AV3:debugKXwHD,TRIAL,"[[578.0, 228.0, 38.0, 66.0]]",image_1_19_3820.png,,,,, 425 
136,debugH2AV3:debugKXwHD,TRIAL,[],image_0_24_10577.png,,,,, 
137,debugH2AV3:debugKXwHD,TRIAL,"[[584.0, 382.0, 36.0, 63.0], [624.0, 202.0, 30.0, 61.0], [658.0, 313.0, 40.0, 91.0]]",image_3_31_18457.png,,,,, 879 864 877 
138,debugH2AV3:debugKXwHD,TRIAL,"[[623.0, 174.0, 36.0, 70.0]]",image_3_31_19900.png,,,,, 876 
139,debugH2AV3:debugKXwHD,TRIAL,"[[595.0, 180.0, 35.0, 52.0]]",image_0_19_13817.png,,,,, 508 
140,debugH2AV3:debugKXwHD,TRIAL,"[[665.0, 378.0, 39.0, 61.0], [623.0, 259.0, 36.0, 65.0], [620.0, 429.0, 39.0, 62.0]]",image_0_24_14657.png,,,,, 209 1074 1096 
141,debugH2AV3:debugKXwHD,TRIAL,"[[624.0, 192.0, 30.0, 64.0]]",image_1_14_2349.png,,,,, 233 
142,debugH2AV3:debugKXwHD,TRIAL,"[[629.0, 230.0, 57.0, 52.0]]",trial_3.png,,,,,
143,debugH2AV3:debugKXwHD,postquestionnaire,[],,,,,,
144,debugH2AV3:debugKXwHD,postquestionnaire,[],,,,,,
145,debugBShWn:debugwu1qS,INSTRUCTIONS,[],,,,,,
146,debugBShWn:debugwu1qS,INSTRUCTIONS,[],,,,,,
147,debugBShWn:debugwu1qS,INSTRUCTIONS,[],,,,,,
148,debugBShWn:debugwu1qS,INSTRUCTIONS,[],,,,,,
149,debugBShWn:debugwu1qS,INSTRUCTIONS,[],,,,,,
150,debugBShWn:debugwu1qS,drivingquestionnaire,[],,,,,,
151,debugBShWn:debugwu1qS,drivingquestionnaire,[],,603865be3a28f324ab9fed42,True,More than 15 Years,More than 15 hours,
152,debugBShWn:debugwu1qS,TRIAL,"[[513.0, 151.0, 116.0, 60.0], [528.0, 152.0, 86.0, 59.0], [470.0, 75.0, 39.0, 29.0]]",trial_1.png,,,,,
153,debugBShWn:debugwu1qS,TRIAL,[],trial_2.png,,,,,
154,debugBShWn:debugwu1qS,TRIAL,"[[618.0, 230.0, 57.0, 85.0], [586.0, 159.0, 37.0, 33.0], [594.0, 275.0, 24.0, 36.0]]",image_2_19_27209.png,,,,, 737 776 
155,debugBShWn:debugwu1qS,TRIAL,"[[354.0, 92.0, 98.0, 57.0], [659.0, 408.0, 54.0, 42.0]]",image_3_9_1124.png,,,,, 249 215 
156,debugBShWn:debugwu1qS,TRIAL,"[[374.0, 34.0, 106.0, 58.0], [738.0, 6.0, 58.0, 39.0]]",image_0_24_8095.png,,,,, 717 
157,debugBShWn:debugwu1qS,TRIAL,"[[395.0, 68.0, 74.0, 51.0], [622.0, 261.0, 35.0, 56.0], [416.0, 20.0, 68.0, 39.0]]",image_2_14_4037.png,,,,, 289 244 290 
158,debugBShWn:debugwu1qS,TRIAL,"[[635.0, 244.0, 5.0, 33.0]]",image_0_24_17169.png,,,,, 
159,debugBShWn:debugwu1qS,TRIAL,"[[706.0, 300.0, 68.0, 89.0], [657.0, 412.0, 69.0, 67.0], [674.0, 336.0, 9.0, 38.0]]",image_4_31_19316.png,,,,, 902 904 
160,debugBShWn:debugwu1qS,TRIAL,"[[542.0, 241.0, 53.0, 111.0], [569.0, 327.0, 52.0, 61.0], [569.0, 226.0, 2.0, 11.0], [643.0, 155.0, 35.0, 23.0]]",image_2_19_702.png,,,,, 281 287 
161,debugBShWn:debugwu1qS,TRIAL,"[[625.0, 240.0, 45.0, 88.0], [625.0, 147.0, 16.0, 25.0]]",image_3_2_2248.png,,,,, 298 
162,debugBShWn:debugwu1qS,TRIAL,"[[412.0, 125.0, 97.0, 57.0], [613.0, 90.0, 63.0, 87.0], [712.0, 90.0, 74.0, 53.0], [618.0, 246.0, 49.0, 76.0], [780.0, 149.0, 42.0, 26.0]]",image_0_24_22665.png,,,,, 1217 1215 1122 
163,debugBShWn:debugwu1qS,TRIAL,"[[436.0, 92.0, 125.0, 53.0], [359.0, 185.0, 115.0, 45.0], [440.0, 146.0, 80.0, 42.0], [559.0, 177.0, 67.0, 48.0], [483.0, 17.0, 33.0, 35.0]]",image_3_31_5402.png,,,,, 383 394 385 386 382 
164,debugBShWn:debugwu1qS,TRIAL,"[[585.0, 174.0, 51.0, 74.0], [678.0, 152.0, 28.0, 72.0]]",image_2_31_5937.png,,,,, 382 383 
165,debugBShWn:debugwu1qS,TRIAL,[],image_0_31_2.png,,,,, 
166,debugBShWn:debugwu1qS,TRIAL,"[[668.0, 273.0, 62.0, 32.0]]",image_2_24_31131.png,,,,, 
167,debugBShWn:debugwu1qS,TRIAL,[],image_0_14_2.png,,,,, 
168,debugBShWn:debugwu1qS,TRIAL,"[[381.0, 3.0, 11.0, 32.0]]",image_0_14_1608.png,,,,, 
169,debugBShWn:debugwu1qS,TRIAL,[],trial_3.png,,,,,
170,debugBShWn:debugwu1qS,postquestionnaire,[],,,,,,
171,debugBShWn:debugwu1qS,postquestionnaire,[],,,,,,
172,debugDbOhm:debugnhumE,INSTRUCTIONS,[],,,,,,
173,debugDbOhm:debugnhumE,INSTRUCTIONS,[],,,,,,
174,debugDbOhm:debugnhumE,INSTRUCTIONS,[],,,,,,
175,debugDbOhm:debugnhumE,INSTRUCTIONS,[],,,,,,
176,debugDbOhm:debugnhumE,INSTRUCTIONS,[],,,,,,
177,debugDbOhm:debugnhumE,drivingquestionnaire,[],,,,,,
178,debugDbOhm:debugnhumE,drivingquestionnaire,[],,610830330f8703acbc7cc9d6,True,More than 10 Years,More than 10 hours,
179,debugDbOhm:debugnhumE,TRIAL,"[[533.0, 108.0, 70.0, 124.0]]",trial_1.png,,,,,
180,debugDbOhm:debugnhumE,TRIAL,"[[622.0, 267.0, 33.0, 56.0]]",trial_2.png,,,,,
181,debugDbOhm:debugnhumE,TRIAL,"[[628.0, 450.0, 35.0, 39.0]]",image_2_24_25795.png,,,,, 
182,debugDbOhm:debugnhumE,TRIAL,"[[541.0, 284.0, 53.0, 38.0]]",image_4_31_5219.png,,,,, 
183,debugDbOhm:debugnhumE,TRIAL,"[[540.0, 542.0, 40.0, 49.0]]",image_0_24_25448.png,,,,, 213 
184,debugDbOhm:debugnhumE,TRIAL,"[[614.0, 482.0, 61.0, 99.0], [755.0, 301.0, 27.0, 49.0]]",image_0_24_1944.png,,,,, 281 
185,debugDbOhm:debugnhumE,TRIAL,"[[628.0, 251.0, 30.0, 87.0]]",image_1_19_19083.png,,,,, 618 
186,debugDbOhm:debugnhumE,TRIAL,"[[390.0, 178.0, 81.0, 38.0]]",image_0_14_4199.png,,,,, 289 
187,debugDbOhm:debugnhumE,TRIAL,"[[428.0, 147.0, 77.0, 40.0], [805.0, 236.0, 78.0, 67.0]]",image_0_19_11150.png,,,,, 505 
188,debugDbOhm:debugnhumE,TRIAL,"[[661.0, 334.0, 43.0, 75.0]]",image_3_31_6044.png,,,,, 405 
189,debugDbOhm:debugnhumE,TRIAL,"[[553.0, 445.0, 33.0, 79.0]]",image_3_31_11130.png,,,,, 527 
190,debugDbOhm:debugnhumE,TRIAL,"[[621.0, 188.0, 39.0, 77.0]]",image_3_24_9990.png,,,,, 795 
191,debugDbOhm:debugnhumE,TRIAL,"[[712.0, 226.0, 91.0, 32.0], [417.0, 307.0, 81.0, 36.0]]",image_1_24_16955.png,,,,, 1124 1125 
192,debugDbOhm:debugnhumE,TRIAL,"[[635.0, 284.0, 50.0, 46.0], [576.0, 302.0, 39.0, 98.0]]",image_1_9_5988.png,,,,, 208 328 
193,debugDbOhm:debugnhumE,TRIAL,"[[611.0, 249.0, 51.0, 80.0]]",image_2_19_26071.png,,,,, 737 
194,debugDbOhm:debugnhumE,TRIAL,"[[628.0, 195.0, 37.0, 68.0]]",image_2_19_178.png,,,,, 235 
195,debugDbOhm:debugnhumE,TRIAL,"[[615.0, 468.0, 42.0, 91.0]]",image_0_24_10708.png,,,,, 915 
196,debugDbOhm:debugnhumE,TRIAL,"[[623.0, 231.0, 71.0, 55.0]]",trial_3.png,,,,,
197,debugDbOhm:debugnhumE,postquestionnaire,[],,,,,,
198,debugDbOhm:debugnhumE,postquestionnaire,[],,,,,,
199,debugg8RVM:debugg2b1R,INSTRUCTIONS,[],,,,,,
200,debugg8RVM:debugg2b1R,INSTRUCTIONS,[],,,,,,
201,debugg8RVM:debugg2b1R,INSTRUCTIONS,[],,,,,,
202,debugg8RVM:debugg2b1R,INSTRUCTIONS,[],,,,,,
203,debugg8RVM:debugg2b1R,INSTRUCTIONS,[],,,,,,
204,debugg8RVM:debugg2b1R,drivingquestionnaire,[],,,,,,
205,debugg8RVM:debugg2b1R,drivingquestionnaire,[],,5f59a1b945fc451ff6152886,True,More than 10 Years,More than 5 hours,
206,debugg8RVM:debugg2b1R,TRIAL,"[[519.0, 136.0, 88.0, 90.0]]",trial_1.png,,,,,
207,debugg8RVM:debugg2b1R,TRIAL,"[[615.0, 257.0, 44.0, 64.0]]",trial_2.png,,,,,
208,debugg8RVM:debugg2b1R,TRIAL,"[[630.0, 220.0, 39.0, 73.0], [562.0, 293.0, 52.0, 66.0]]",image_4_31_688.png,,,,, 198 240 
209,debugg8RVM:debugg2b1R,TRIAL,"[[615.0, 228.0, 58.0, 97.0]]",image_0_24_19620.png,,,,, 1122 
210,debugg8RVM:debugg2b1R,TRIAL,"[[627.0, 229.0, 36.0, 70.0], [567.0, 104.0, 50.0, 91.0]]",image_1_2_11751.png,,,,, 433 466 
211,debugg8RVM:debugg2b1R,TRIAL,"[[623.0, 243.0, 38.0, 82.0], [614.0, 140.0, 52.0, 85.0]]",image_1_2_2667.png,,,,, 298 294 
212,debugg8RVM:debugg2b1R,TRIAL,[],image_2_9_6275.png,,,,, 
213,debugg8RVM:debugg2b1R,TRIAL,"[[627.0, 191.0, 35.0, 80.0]]",image_1_19_1560.png,,,,, 235 
214,debugg8RVM:debugg2b1R,TRIAL,"[[651.0, 287.0, 43.0, 53.0], [575.0, 111.0, 38.0, 57.0]]",image_0_19_9067.png,,,,, 209 465 
215,debugg8RVM:debugg2b1R,TRIAL,"[[661.0, 288.0, 34.0, 64.0], [587.0, 349.0, 28.0, 72.0]]",image_3_31_2368.png,,,,, 262 260 
216,debugg8RVM:debugg2b1R,TRIAL,"[[585.0, 257.0, 32.0, 75.0], [663.0, 373.0, 32.0, 70.0]]",image_4_31_2572.png,,,,, 260 267 
217,debugg8RVM:debugg2b1R,TRIAL,"[[579.0, 252.0, 37.0, 80.0], [622.0, 251.0, 36.0, 68.0]]",image_3_2_5386.png,,,,, 376 372 
