,uniqueid,phase,annotations,image_name,pid,dl,exp,habit,vehicle_ids
45,debugutQ74:debugy4doL,TRIAL,"[[631.0, 309.0, 30.0, 71.0], [792.0, 86.0, 68.0, 64.0]]",image_2_9_873.png,,,,, 
46,debugutQ74:debugy4doL,TRIAL,"[[630.0, 329.0, 38.0, 75.0], [828.0, 49.0, 53.0, 44.0], [622.0, 245.0, 51.0, 65.0]]",image_3_14_9500.png,,,,, 
47,debugutQ74:debugy4doL,TRIAL,"[[620.0, 316.0, 35.0, 73.0], [513.0, 159.0, 55.0, 42.0]]",image_2_19_14574.png,,,,, 
48,debugutQ74:debugy4doL,TRIAL,"[[625.0, 161.0, 69.0, 110.0], [620.0, 314.0, 44.0, 83.0]]",image_1_24_5191.png,,,,, 
49,debugutQ74:debugy4doL,TRIAL,"[[623.0, 312.0, 45.0, 71.0], [510.0, 336.0, 37.0, 51.0]]",image_0_24_2426.png,,,,, 
50,debugutQ74:debugy4doL,TRIAL,"[[623.0, 265.0, 39.0, 60.0], [591.0, 270.0, 27.0, 65.0], [618.0, 332.0, 47.0, 54.0]]",image_7_31_10157.png,,,,, 
51,debugutQ74:debugy4doL,TRIAL,"[[621.0, 336.0, 34.0, 71.0], [663.0, 275.0, 50.0, 49.0]]",image_2_2_10163.png,,,,, 
52,debugutQ74:debugy4doL,TRIAL,[],image_0_24_6845.png,,,,, 
53,debugutQ74:debugy4doL,postquestionnaire,[],,,,,,
54,debugutQ74:debugy4doL,postquestionnaire,[],,,,,,
55,debug8W6r0:debugsav6E,INSTRUCTIONS,[],,,,,,
56,debug8W6r0:debugsav6E,INSTRUCTIONS,[],,,,,,
57,debug8W6r0:debugsav6E,INSTRUCTIONS,[],,,,,,
58,debug8W6r0:debugsav6E,INSTRUCTIONS,[],,,,,,
59,debug8W6r0:debugsav6E,INSTRUCTIONS,[],,,,,,
60,debug8W6r0:debugsav6E,drivingquestionnaire,[],,,,,,
61,debug8W6r0:debugsav6E,drivingquestionnaire,[],,63ebd1cd6715f8cbe3405c82,True,mais de 15 anos,Mais de 10 horas,
62,debug8W6r0:debugsav6E,TRIAL,"[[530.0, 142.0, 72.0, 83.0]]",trial_1.png,,,,,
63,debug8W6r0:debugsav6E,TRIAL,"[[623.0, 259.0, 34.0, 65.0]]",trial_2.png,,,,,
64,debug8W6r0:debugsav6E,TRIAL,"[[714.0, 87.0, 50.0, 52.0]]",image_1_31_11026.png,,,,, 
65,debug8W6r0:debugsav6E,TRIAL,"[[994.0, 212.0, 58.0, 39.0]]",image_0_14_2505.png,,,,, 
66,debug8W6r0:debugsav6E,TRIAL,"[[606.0, 300.0, 29.0, 27.0]]",image_2_9_5614.png,,,,, 
67,debug8W6r0:debugsav6E,TRIAL,"[[555.0, 130.0, 51.0, 68.0]]",image_1_31_16752.png,,,,, 
68,debug8W6r0:debugsav6E,TRIAL,"[[606.0, 163.0, 38.0, 69.0]]",image_0_31_4744.png,,,,, 
69,debug8W6r0:debugsav6E,TRIAL,"[[428.0, 219.0, 60.0, 50.0]]",image_0_9_1588.png,,,,, 
70,debug8W6r0:debugsav6E,TRIAL,"[[730.0, 123.0, 68.0, 54.0], [546.0, 129.0, 54.0, 61.0], [656.0, 281.0, 36.0, 66.0]]",image_6_14_13592.png,,,,, 
71,debug8W6r0:debugsav6E,TRIAL,"[[625.0, 240.0, 48.0, 67.0]]",image_4_14_6995.png,,,,, 
72,debug8W6r0:debugsav6E,TRIAL,"[[619.0, 241.0, 43.0, 80.0]]",image_3_19_1291.png,,,,, 
73,debug8W6r0:debugsav6E,TRIAL,"[[622.0, 257.0, 33.0, 72.0]]",image_2_19_12728.png,,,,, 
74,debug8W6r0:debugsav6E,TRIAL,"[[620.0, 210.0, 40.0, 69.0]]",image_1_9_4730.png,,,,, 
75,debug8W6r0:debugsav6E,TRIAL,"[[621.0, 250.0, 41.0, 78.0]]",image_3_14_9500.png,,,,, 
76,debug8W6r0:debugsav6E,TRIAL,"[[626.0, 204.0, 33.0, 68.0]]",image_2_24_6320.png,,,,, 
77,debug8W6r0:debugsav6E,TRIAL,"[[623.0, 263.0, 34.0, 56.0]]",image_2_9_9028.png,,,,, 
78,debug8W6r0:debugsav6E,TRIAL,"[[612.0, 210.0, 5.0, 2.0]]",image_2_19_20823.png,,,,, 
79,debug8W6r0:debugsav6E,TRIAL,"[[642.0, 236.0, 34.0, 40.0]]",trial_3.png,,,,,
80,debug8W6r0:debugsav6E,postquestionnaire,[],,,,,,
81,debug8W6r0:debugsav6E,postquestionnaire,[],,,,,,
82,debugrd2ZM:debugtiK3q,INSTRUCTIONS,[],,,,,,
83,debugrd2ZM:debugtiK3q,INSTRUCTIONS,[],,,,,,
84,debugrd2ZM:debugtiK3q,INSTRUCTIONS,[],,,,,,
85,debugrd2ZM:debugtiK3q,INSTRUCTIONS,[],,,,,,
86,debugrd2ZM:debugtiK3q,INSTRUCTIONS,[],,,,,,
87,debugrd2ZM:debugtiK3q,drivingquestionnaire,[],,,,,,
88,debugrd2ZM:debugtiK3q,drivingquestionnaire,[],,5e14d563c4e155ae93907ae1,True,More than 15 Years,Less than 1 hour,
89,debugrd2ZM:debugtiK3q,TRIAL,"[[517.0, 128.78749084472656, 93.0, 100.0], [611.0, 507.7875061035156, 53.0, 81.99996948242188]]",trial_1.png,,,,,
90,debugrd2ZM:debugtiK3q,TRIAL,"[[618.3333129882812, 507.5138854980469, 49.0, 80.99996948242188], [617.3333129882812, 264.5138854980469, 45.0, 57.0]]",trial_2.png,,,,,
91,debugrd2ZM:debugtiK3q,TRIAL,"[[635.3333129882812, 161.375, 50.0, 86.0], [633.3333129882812, 515.375, 54.0, 74.0], [686.3333129882812, 42.375, 38.0, 53.0]]",image_0_24_7927.png,,,,, 
92,debugrd2ZM:debugtiK3q,TRIAL,"[[620.3333129882812, 170.375, 47.0, 74.0], [582.3333129882812, 483.375, 37.0, 79.0], [587.3333129882812, 239.375, 32.0, 66.0], [626.3333129882812, 510.375, 37.0, 67.0]]",image_2_19_33699.png,,,,, 
93,debugrd2ZM:debugtiK3q,TRIAL,"[[619.5555419921875, 540.375, 43.0, 66.0], [621.5555419921875, 247.375, 38.0, 69.0], [577.5555419921875, 230.375, 39.0, 64.0]]",image_2_19_12318.png,,,,, 
94,debugrd2ZM:debugtiK3q,TRIAL,"[[617.2222290039062, 487.375, 43.0, 82.0], [608.2222290039062, 195.375, 45.0, 67.0]]",image_2_31_16080.png,,,,, 
95,debugrd2ZM:debugtiK3q,TRIAL,"[[581.4443969726562, 163.81944274902344, 41.0, 66.0], [626.111083984375, 75.375, 40.0, 61.0], [630.4443969726562, 215.81944274902344, 27.0, 43.99998474121094]]",image_2_24_27475.png,,,,, 
96,debugrd2ZM:debugtiK3q,TRIAL,"[[649.3333129882812, 454.375, 57.0, 68.0], [639.3333129882812, 266.9305419921875, 40.0, 40.0]]",image_2_24_28154.png,,,,, 
97,debugrd2ZM:debugtiK3q,TRIAL,"[[624.6666259765625, 197.375, 54.0, 78.0], [638.6666259765625, 512.375, 49.0, 69.0], [694.6666259765625, 29.375, 45.0, 70.0]]",image_1_24_5046.png,,,,, 
98,debugrd2ZM:debugtiK3q,TRIAL,"[[578.2222290039062, 140.7083282470703, 42.0, 74.0], [577.2222290039062, 286.70831298828125, 43.0, 71.0], [619.2222290039062, 98.70832824707031, 42.0, 68.0]]",image_0_24_2576.png,,,,, 
99,debugrd2ZM:debugtiK3q,TRIAL,"[[621.111083984375, 30.597213745117188, 42.0, 84.0], [617.111083984375, 549.375, 45.0, 73.0], [622.111083984375, 191.375, 37.0, 71.0]]",image_2_2_8723.png,,,,, 
100,debugrd2ZM:debugtiK3q,TRIAL,"[[580.6666259765625, 449.375, 63.0, 59.0], [616.6666259765625, 265.375, 45.0, 62.0]]",image_2_19_28976.png,,,,, 
101,debugrd2ZM:debugtiK3q,TRIAL,"[[614.6666259765625, 492.375, 52.0, 76.0], [580.6666259765625, 368.375, 39.0, 74.0], [625.6666259765625, 180.375, 37.0, 72.0], [584.6666259765625, 185.375, 32.0, 68.0]]",image_0_31_7756.png,,,,, 
102,debugrd2ZM:debugtiK3q,TRIAL,"[[569.6666259765625, 512.375, 58.0, 76.0], [650.6666259765625, 415.375, 48.0, 77.0], [599.6666259765625, 243.375, 49.0, 69.0]]",image_1_14_13402.png,,,,, 
103,debugrd2ZM:debugtiK3q,TRIAL,"[[666.4443969726562, 190.5972137451172, 60.0, 80.99998474121094], [589.4443969726562, 368.5971984863281, 41.0, 65.0], [565.4443969726562, 332.5971984863281, 42.0, 60.0]]",image_2_31_1431.png,,,,, 
104,debugrd2ZM:debugtiK3q,TRIAL,"[[605.3333129882812, 507.5971984863281, 61.0, 96.00003051757812], [576.3333129882812, 238.5972137451172, 45.0, 80.99998474121094], [618.3333129882812, 198.59719848632812, 43.0, 75.99998474121094], [583.3333129882812, 407.5971984863281, 37.0, 59.0]]",image_2_24_6320.png,,,,, 
105,debugrd2ZM:debugtiK3q,TRIAL,"[[616.6666259765625, 482.5971984863281, 52.0, 67.00003051757812], [614.6666259765625, 254.5972137451172, 44.0, 56.99998474121094]]",image_4_19_28099.png,,,,, 
106,debugrd2ZM:debugtiK3q,TRIAL,"[[629.6666259765625, 225.81942749023438, 57.0, 60.0]]",trial_3.png,,,,,
107,debugrd2ZM:debugtiK3q,postquestionnaire,[],,,,,,
108,debugrd2ZM:debugtiK3q,postquestionnaire,[],,,,,,
109,debugsWlHB:debugBhwY8,INSTRUCTIONS,[],,,,,,
110,debugsWlHB:debugBhwY8,INSTRUCTIONS,[],,,,,,
111,debugsWlHB:debugBhwY8,INSTRUCTIONS,[],,,,,,
112,debugsWlHB:debugBhwY8,INSTRUCTIONS,[],,,,,,
113,debugsWlHB:debugBhwY8,INSTRUCTIONS,[],,,,,,
114,debugsWlHB:debugBhwY8,drivingquestionnaire,[],,,,,,
115,debugsWlHB:debugBhwY8,drivingquestionnaire,[],,60ef44f89b4d67be02d8eca9,True,More than 15 Years,More than 15 hours,
116,debugsWlHB:debugBhwY8,TRIAL,"[[391.0, 42.0, 33.0, 28.0], [527.0, 145.0, 76.0, 81.0]]",trial_1.png,,,,,
117,debugsWlHB:debugBhwY8,TRIAL,[],trial_2.png,,,,,
118,debugsWlHB:debugBhwY8,TRIAL,[],image_3_14_11039.png,,,,, 
119,debugsWlHB:debugBhwY8,TRIAL,"[[724.0, 359.0, 66.0, 31.0], [621.0, 228.0, 34.0, 65.0]]",image_1_19_30653.png,,,,, 
120,debugsWlHB:debugBhwY8,TRIAL,"[[621.0, 242.0, 41.0, 82.0]]",image_0_19_21105.png,,,,, 
121,debugsWlHB:debugBhwY8,TRIAL,[],image_1_31_17063.png,,,,, 
122,debugsWlHB:debugBhwY8,TRIAL,[],image_1_19_29273.png,,,,, 
123,debugsWlHB:debugBhwY8,TRIAL,[],image_1_19_32569.png,,,,, 
124,debugsWlHB:debugBhwY8,TRIAL,"[[580.0, 208.0, 37.0, 63.0], [622.0, 182.0, 31.0, 73.0], [588.0, 401.0, 28.0, 53.0]]",image_2_24_1333.png,,,,, 
125,debugsWlHB:debugBhwY8,TRIAL,"[[623.0, 262.0, 33.0, 49.0]]",image_2_19_27090.png,,,,, 
126,debugsWlHB:debugBhwY8,TRIAL,[],image_1_31_11694.png,,,,, 
127,debugsWlHB:debugBhwY8,TRIAL,"[[602.0, 247.0, 40.0, 59.0]]",image_1_19_13273.png,,,,, 
128,debugsWlHB:debugBhwY8,TRIAL,"[[621.0, 241.0, 32.0, 68.0]]",image_2_14_13871.png,,,,, 
129,debugsWlHB:debugBhwY8,TRIAL,"[[625.0, 261.0, 28.0, 54.0]]",image_5_31_12203.png,,,,, 
130,debugsWlHB:debugBhwY8,TRIAL,[],image_3_19_33416.png,,,,, 
131,debugsWlHB:debugBhwY8,TRIAL,[],image_2_19_13763.png,,,,, 
132,debugsWlHB:debugBhwY8,TRIAL,[],image_0_31_16511.png,,,,, 
133,debugsWlHB:debugBhwY8,TRIAL,"[[638.0, 237.0, 40.0, 43.0]]",trial_3.png,,,,,
134,debugsWlHB:debugBhwY8,postquestionnaire,[],,,,,,
135,debugsWlHB:debugBhwY8,postquestionnaire,[],,,,,,
136,debugskjYg:debuggYRoq,INSTRUCTIONS,[],,,,,,
137,debugskjYg:debuggYRoq,INSTRUCTIONS,[],,,,,,
138,debugskjYg:debuggYRoq,INSTRUCTIONS,[],,,,,,
139,debugskjYg:debuggYRoq,INSTRUCTIONS,[],,,,,,
140,debugskjYg:debuggYRoq,INSTRUCTIONS,[],,,,,,
141,debugskjYg:debuggYRoq,drivingquestionnaire,[],,,,,,
142,debugskjYg:debuggYRoq,drivingquestionnaire,[],,5ecd4acdb218ec085c6eefe6,False,More than 15 Years,More than 15 hours,
143,debugskjYg:debuggYRoq,TRIAL,"[[499.5, 146.28125, 121.0, 85.0], [382.5, 30.28125, 55.0, 46.0]]",trial_1.png,,,,,
144,debugskjYg:debuggYRoq,TRIAL,"[[587.5, 261.53125, 85.0, 60.0]]",trial_2.png,,,,,
145,debugskjYg:debuggYRoq,TRIAL,"[[583.5, 237.71875, 38.0, 80.0], [587.5, 426.71875, 28.0, 76.0], [627.5, 243.71875, 31.0, 65.0], [618.5, 508.71875, 43.0, 93.0]]",image_3_31_9942.png,,,,, 
146,debugskjYg:debuggYRoq,TRIAL,"[[578.5, 212.71875, 40.0, 76.0], [624.5, 218.71875, 30.0, 82.0], [588.5, 390.71875, 34.0, 63.0], [623.5, 478.71875, 25.0, 74.0]]",image_1_24_1217.png,,,,, 
147,debugskjYg:debuggYRoq,TRIAL,"[[601.5, 222.71875, 53.0, 72.0]]",image_0_9_10577.png,,,,, 
148,debugskjYg:debuggYRoq,TRIAL,"[[574.5, 229.71875, 49.0, 67.0], [620.5, 470.71875, 47.0, 71.0]]",image_2_9_873.png,,,,, 
149,debugskjYg:debuggYRoq,TRIAL,"[[572.5, 244.71875, 62.0, 62.0], [672.5, 351.71875, 45.0, 76.0], [608.5, 473.71875, 67.0, 88.0]]",image_1_24_10383.png,,,,, 
150,debugskjYg:debuggYRoq,TRIAL,"[[622.5, 271.71875, 42.0, 51.0], [616.5, 450.71875, 53.0, 65.0]]",image_2_2_6567.png,,,,, 
151,debugskjYg:debuggYRoq,TRIAL,"[[837.5, 175.71875, 58.0, 36.0], [597.5, 426.71875, 78.0, 94.0]]",image_0_19_2458.png,,,,, 
152,debugskjYg:debuggYRoq,TRIAL,"[[620.5, 257.71875, 47.0, 58.0], [617.5, 468.71875, 51.0, 65.0]]",image_2_31_80.png,,,,, 
153,debugskjYg:debuggYRoq,TRIAL,"[[610.5, 440.71875, 55.0, 95.0], [463.5, 181.71875, 83.0, 51.0], [680.5, 186.71875, 66.0, 34.0]]",image_3_24_16686.png,,,,, 
154,debugskjYg:debuggYRoq,TRIAL,"[[823.5, 170.71875, 64.0, 63.0], [536.5, 103.71875, 61.0, 70.0]]",image_4_19_30994.png,,,,, 
155,debugskjYg:debuggYRoq,TRIAL,"[[657.5, 119.71875, 59.0, 83.0]]",image_1_31_14979.png,,,,, 
156,debugskjYg:debuggYRoq,TRIAL,"[[583.5, 223.71875, 42.0, 88.0], [432.5, 409.71875, 50.0, 71.0], [584.5, 400.71875, 37.0, 84.0], [655.5, 217.71875, 37.0, 68.0], [663.5, 433.71875, 37.0, 100.0]]",image_3_31_15477.png,,,,, 
157,debugskjYg:debuggYRoq,TRIAL,"[[579.5, 275.71875, 39.0, 97.0], [636.5, 113.71875, 29.0, 96.0]]",image_0_19_682.png,,,,, 
158,debugskjYg:debuggYRoq,TRIAL,"[[424.5, 218.71875, 69.0, 45.0], [591.5, 461.71875, 25.0, 81.0]]",image_0_9_1588.png,,,,, 
159,debugskjYg:debuggYRoq,TRIAL,"[[620.5, 241.71875, 56.0, 82.0], [620.5, 440.71875, 41.0, 93.0]]",image_2_14_2081.png,,,,, 
160,debugskjYg:debuggYRoq,TRIAL,"[[629.5, 197.71875, 55.0, 108.0]]",trial_3.png,,,,,
161,debugskjYg:debuggYRoq,postquestionnaire,[],,,,,,
162,debugskjYg:debuggYRoq,postquestionnaire,[],,,,,,
163,debugXI6eI:debug5yjQl,INSTRUCTIONS,[],,,,,,
164,debugXI6eI:debug5yjQl,INSTRUCTIONS,[],,,,,,
165,debugXI6eI:debug5yjQl,INSTRUCTIONS,[],,,,,,
166,debugXI6eI:debug5yjQl,INSTRUCTIONS,[],,,,,,
167,debugXI6eI:debug5yjQl,INSTRUCTIONS,[],,,,,,
168,debugXI6eI:debug5yjQl,drivingquestionnaire,[],,,,,,
169,debugXI6eI:debug5yjQl,drivingquestionnaire,[],,63e576170eb086a90644efb4,True,More than 15 Years,Less than 1 hour,
170,debugXI6eI:debug5yjQl,TRIAL,"[[519.0, 138.0, 90.0, 82.0]]",trial_1.png,,,,,
171,debugXI6eI:debug5yjQl,TRIAL,"[[614.0, 263.0, 51.0, 59.0]]",trial_2.png,,,,,
172,debugXI6eI:debug5yjQl,TRIAL,"[[615.0, 181.0, 45.0, 86.0], [664.0, 350.0, 35.0, 75.0]]",image_1_31_6045.png,,,,, 
173,debugXI6eI:debug5yjQl,TRIAL,"[[331.0, 196.0, 103.0, 40.0], [795.0, 162.0, 81.0, 35.0]]",image_1_9_6709.png,,,,, 
174,debugXI6eI:debug5yjQl,TRIAL,"[[796.0, 210.0, 72.0, 45.0], [418.0, 172.0, 82.0, 39.0], [756.0, 135.0, 69.0, 40.0]]",image_0_19_21984.png,,,,, 
175,debugXI6eI:debug5yjQl,TRIAL,"[[399.0, 256.0, 80.0, 44.0], [583.0, 65.0, 38.0, 52.0]]",image_0_19_9335.png,,,,, 
176,debugXI6eI:debug5yjQl,TRIAL,"[[619.0, 157.0, 42.0, 76.0], [585.0, 329.0, 34.0, 55.0], [663.0, 336.0, 31.0, 57.0]]",image_5_31_1944.png,,,,, 
177,debugXI6eI:debug5yjQl,TRIAL,"[[577.0, 205.0, 40.0, 63.0], [619.0, 140.0, 43.0, 57.0]]",image_1_2_6403.png,,,,, 
178,debugXI6eI:debug5yjQl,TRIAL,"[[621.0, 198.0, 38.0, 61.0], [563.0, 283.0, 52.0, 65.0]]",image_2_2_7316.png,,,,, 
179,debugXI6eI:debug5yjQl,TRIAL,"[[638.0, 216.0, 40.0, 65.0], [589.0, 270.0, 34.0, 65.0]]",image_1_14_6123.png,,,,, 
180,debugXI6eI:debug5yjQl,TRIAL,"[[580.0, 193.0, 67.0, 79.0]]",image_1_19_13662.png,,,,, 
181,debugXI6eI:debug5yjQl,TRIAL,"[[665.0, 236.0, 42.0, 68.0], [622.0, 235.0, 39.0, 53.0]]",image_1_24_17009.png,,,,, 
182,debugXI6eI:debug5yjQl,TRIAL,"[[655.0, 269.0, 56.0, 45.0]]",image_1_24_20714.png,,,,, 
183,debugXI6eI:debug5yjQl,TRIAL,"[[567.0, 119.0, 53.0, 93.0], [625.0, 202.0, 32.0, 68.0]]",image_2_2_1292.png,,,,, 
184,debugXI6eI:debug5yjQl,TRIAL,"[[729.0, 330.0, 83.0, 49.0], [580.0, 170.0, 38.0, 75.0], [623.0, 203.0, 34.0, 62.0]]",image_0_19_30501.png,,,,, 
185,debugXI6eI:debug5yjQl,TRIAL,"[[640.0, 278.0, 39.0, 37.0], [581.0, 166.0, 38.0, 64.0]]",image_3_19_14778.png,,,,, 
186,debugXI6eI:debug5yjQl,TRIAL,"[[627.0, 186.0, 47.0, 69.0], [606.0, 75.0, 41.0, 75.0]]",image_2_24_19449.png,,,,, 
187,debugXI6eI:debug5yjQl,TRIAL,"[[627.0, 230.0, 62.0, 54.0]]",trial_3.png,,,,,
188,debugXI6eI:debug5yjQl,postquestionnaire,[],,,,,,
189,debugXI6eI:debug5yjQl,postquestionnaire,[],,,,,,
190,debugSMWMF:debugCaJnq,INSTRUCTIONS,[],,,,,,
191,debugSMWMF:debugCaJnq,INSTRUCTIONS,[],,,,,,
192,debugSMWMF:debugCaJnq,INSTRUCTIONS,[],,,,,,
193,debugSMWMF:debugCaJnq,INSTRUCTIONS,[],,,,,,
194,debugSMWMF:debugCaJnq,INSTRUCTIONS,[],,,,,,
195,debugSMWMF:debugCaJnq,drivingquestionnaire,[],,,,,,
196,debugSMWMF:debugCaJnq,drivingquestionnaire,[],,62ef104b5e9352c2ead31fde,True,More than 15 Years,More than 10 hours,
197,debugSMWMF:debugCaJnq,INSTRUCTIONS,[],,,,,,
198,debugSMWMF:debugCaJnq,INSTRUCTIONS,[],,,,,,
199,debugSMWMF:debugCaJnq,INSTRUCTIONS,[],,,,,,
200,debugSMWMF:debugCaJnq,INSTRUCTIONS,[],,,,,,
201,debugSMWMF:debugCaJnq,INSTRUCTIONS,[],,,,,,
202,debugSMWMF:debugCaJnq,drivingquestionnaire,[],,,,,,
203,debugSMWMF:debugCaJnq,drivingquestionnaire,[],,62ef104b5e9352c2ead31fde,False,More than 15 Years,More than 10 hours,
204,debugSMWMF:debugCaJnq,TRIAL,"[[529.0, 141.0, 73.0, 84.0]]",trial_1.png,,,,,
205,debugSMWMF:debugCaJnq,TRIAL,"[[616.0, 255.0, 43.0, 67.0]]",trial_2.png,,,,,
206,debugSMWMF:debugCaJnq,TRIAL,"[[590.0, 282.0, 27.0, 47.0], [613.0, 204.0, 52.0, 95.0]]",image_1_19_21184.png,,,,, 
207,debugSMWMF:debugCaJnq,TRIAL,"[[574.0, 24.0, 49.0, 91.0], [597.0, 248.0, 49.0, 57.0], [706.0, 195.0, 54.0, 34.0], [432.0, 240.0, 59.0, 32.0]]",image_1_19_13273.png,,,,, 
208,debugSMWMF:debugCaJnq,TRIAL,"[[581.0, 206.0, 28.0, 70.0], [663.0, 237.0, 21.0, 28.0], [688.0, 250.0, 15.0, 27.0]]",image_0_9_1046.png,,,,, 
209,debugSMWMF:debugCaJnq,TRIAL,"[[625.0, 180.0, 48.0, 68.0]]",image_1_24_19052.png,,,,, 
210,debugSMWMF:debugCaJnq,TRIAL,[],image_2_24_29547.png,,,,, 
211,debugSMWMF:debugCaJnq,TRIAL,"[[618.0, 264.0, 46.0, 62.0]]",image_1_24_17206.png,,,,, 
