,uniqueid,phase,annotations,image_name,pid,dl,exp,habit,vehicle_ids
57,debuglzUK6:debugs0Fjz,TRIAL,"[[644.0, 158.0, 48.0, 76.0]]",image_0_24_2992.png,,,,, 
58,debuglzUK6:debugs0Fjz,TRIAL,[],image_1_24_10383.png,,,,, 
59,debuglzUK6:debugs0Fjz,TRIAL,"[[621.0, 259.0, 37.0, 50.0]]",image_4_19_28099.png,,,,, 
60,debuglzUK6:debugs0Fjz,TRIAL,"[[630.0, 234.0, 55.0, 49.0]]",trial_3.png,,,,,
61,debuglzUK6:debugs0Fjz,postquestionnaire,[],,,,,,
62,debuglzUK6:debugs0Fjz,postquestionnaire,[],,,,,,
63,debugUjEpo:debugdTJsI,INSTRUCTIONS,[],,,,,,
64,debugUjEpo:debugdTJsI,INSTRUCTIONS,[],,,,,,
65,debugUjEpo:debugdTJsI,INSTRUCTIONS,[],,,,,,
66,debugUjEpo:debugdTJsI,INSTRUCTIONS,[],,,,,,
67,debugUjEpo:debugdTJsI,INSTRUCTIONS,[],,,,,,
68,debugUjEpo:debugdTJsI,drivingquestionnaire,[],,,,,,
69,debugUjEpo:debugdTJsI,drivingquestionnaire,[],,5e65c211b45c6432d8227e4c,True,More than 5 Year,More than 1 hour,
70,debughqUTt:debugSYoA6,INSTRUCTIONS,[],,,,,,
71,debughqUTt:debugSYoA6,INSTRUCTIONS,[],,,,,,
72,debughqUTt:debugSYoA6,INSTRUCTIONS,[],,,,,,
73,debughqUTt:debugSYoA6,INSTRUCTIONS,[],,,,,,
74,debughqUTt:debugSYoA6,INSTRUCTIONS,[],,,,,,
75,debughqUTt:debugSYoA6,drivingquestionnaire,[],,,,,,
76,debughqUTt:debugSYoA6,drivingquestionnaire,[],,5c689ed8b75f9000019f4d16,True,More than 5 Year,Less than 1 hour,
77,debughqUTt:debugSYoA6,TRIAL,"[[689.0, 441.0, 64.0, 57.0], [677.0, 367.0, 79.0, 69.0]]",image_2_31_19546.png,,,,, 
78,debughqUTt:debugSYoA6,TRIAL,"[[690.0, 503.0, 30.0, 61.0], [619.0, 211.0, 40.0, 67.0]]",image_2_2_7211.png,,,,, 
79,debughqUTt:debugSYoA6,TRIAL,"[[618.0, 254.0, 51.0, 68.0], [611.0, 413.0, 73.0, 66.0]]",image_2_14_10523.png,,,,, 
80,debughqUTt:debugSYoA6,TRIAL,"[[621.0, 248.0, 50.0, 74.0], [621.0, 418.0, 43.0, 71.0]]",image_3_14_10268.png,,,,, 
81,debughqUTt:debugSYoA6,TRIAL,"[[612.0, 254.0, 57.0, 65.0], [612.0, 507.0, 51.0, 64.0]]",image_2_19_12467.png,,,,, 
82,debughqUTt:debugSYoA6,TRIAL,"[[621.0, 277.0, 40.0, 47.0]]",image_5_19_27213.png,,,,, 
83,debughqUTt:debugSYoA6,TRIAL,"[[609.0, 509.0, 40.0, 83.0]]",image_0_24_2115.png,,,,, 
84,debughqUTt:debugSYoA6,TRIAL,"[[658.0, 261.0, 121.0, 58.0]]",image_0_19_8827.png,,,,, 
85,debughqUTt:debugSYoA6,TRIAL,"[[662.0, 297.0, 49.0, 86.0], [608.0, 416.0, 51.0, 77.0]]",image_0_31_13790.png,,,,, 
86,debughqUTt:debugSYoA6,TRIAL,"[[583.0, 352.0, 34.0, 73.0], [658.0, 281.0, 47.0, 75.0]]",image_0_31_6783.png,,,,, 
87,debughqUTt:debugSYoA6,TRIAL,"[[608.0, 202.0, 65.0, 74.0], [628.0, 467.0, 43.0, 67.0]]",image_1_14_10640.png,,,,, 
88,debughqUTt:debugSYoA6,TRIAL,"[[607.0, 230.0, 65.0, 94.0]]",image_2_19_8077.png,,,,, 
89,debughqUTt:debugSYoA6,TRIAL,"[[618.0, 235.0, 38.0, 75.0]]",image_2_14_13871.png,,,,, 
90,debughqUTt:debugSYoA6,TRIAL,[],image_0_2_4273.png,,,,, 
91,debughqUTt:debugSYoA6,TRIAL,"[[677.0, 431.0, 42.0, 84.0]]",image_0_2_7182.png,,,,, 
92,debughqUTt:debugSYoA6,TRIAL,"[[623.0, 230.0, 69.0, 52.0]]",trial_3.png,,,,,
93,debughqUTt:debugSYoA6,postquestionnaire,[],,,,,,
94,debughqUTt:debugSYoA6,postquestionnaire,[],,,,,,
95,debugaOCTf:debugnfZm3,INSTRUCTIONS,[],,,,,,
96,debugaOCTf:debugnfZm3,INSTRUCTIONS,[],,,,,,
97,debugaOCTf:debugnfZm3,INSTRUCTIONS,[],,,,,,
98,debugaOCTf:debugnfZm3,INSTRUCTIONS,[],,,,,,
99,debugaOCTf:debugnfZm3,INSTRUCTIONS,[],,,,,,
100,debugaOCTf:debugnfZm3,drivingquestionnaire,[],,,,,,
101,debugaOCTf:debugnfZm3,drivingquestionnaire,[],,63e2d7785f60f12b60826f53,True,More than 15 Years,More than 10 hours,
102,debugaOCTf:debugnfZm3,postquestionnaire,[],,,,,,
103,debugaOCTf:debugnfZm3,postquestionnaire,[],,,,,,
104,debug9L1cX:debugvT1bq,INSTRUCTIONS,[],,,,,,
105,debug9L1cX:debugvT1bq,INSTRUCTIONS,[],,,,,,
106,debug9L1cX:debugvT1bq,INSTRUCTIONS,[],,,,,,
107,debug9L1cX:debugvT1bq,INSTRUCTIONS,[],,,,,,
108,debug9L1cX:debugvT1bq,INSTRUCTIONS,[],,,,,,
109,debug9L1cX:debugvT1bq,drivingquestionnaire,[],,,,,,
110,debug9L1cX:debugvT1bq,drivingquestionnaire,[],,60e7fbc3b1136e94798918be,True,More than 15 Years,More than 15 hours,
111,debug9L1cX:debugvT1bq,postquestionnaire,[],,,,,,
112,debug9L1cX:debugvT1bq,postquestionnaire,[],,,,,,
113,debugecuMX:debugdd3vZ,INSTRUCTIONS,[],,,,,,
114,debugecuMX:debugdd3vZ,INSTRUCTIONS,[],,,,,,
115,debugecuMX:debugdd3vZ,INSTRUCTIONS,[],,,,,,
116,debugecuMX:debugdd3vZ,INSTRUCTIONS,[],,,,,,
117,debugecuMX:debugdd3vZ,INSTRUCTIONS,[],,,,,,
118,debugecuMX:debugdd3vZ,drivingquestionnaire,[],,,,,,
119,debugecuMX:debugdd3vZ,drivingquestionnaire,[],,6153feff56031fc0b414028b,True,More than 15 Years,Less than 1 hour,
120,debugA0sjc:debug98e9I,INSTRUCTIONS,[],,,,,,
121,debugA0sjc:debug98e9I,INSTRUCTIONS,[],,,,,,
122,debugA0sjc:debug98e9I,INSTRUCTIONS,[],,,,,,
123,debugA0sjc:debug98e9I,INSTRUCTIONS,[],,,,,,
124,debugA0sjc:debug98e9I,INSTRUCTIONS,[],,,,,,
125,debugA0sjc:debug98e9I,drivingquestionnaire,[],,,,,,
126,debugA0sjc:debug98e9I,drivingquestionnaire,[],,5e34fca77169144cf210501c,True,More than 15 Years,More than 5 hours,
127,debugA0sjc:debug98e9I,postquestionnaire,[],,,,,,
128,debugA0sjc:debug98e9I,postquestionnaire,[],,,,,,
129,debugySZ7Z:debugAXrxt,INSTRUCTIONS,[],,,,,,
130,debugySZ7Z:debugAXrxt,INSTRUCTIONS,[],,,,,,
131,debugySZ7Z:debugAXrxt,INSTRUCTIONS,[],,,,,,
132,debugySZ7Z:debugAXrxt,INSTRUCTIONS,[],,,,,,
133,debugySZ7Z:debugAXrxt,INSTRUCTIONS,[],,,,,,
134,debugySZ7Z:debugAXrxt,drivingquestionnaire,[],,,,,,
135,debugySZ7Z:debugAXrxt,drivingquestionnaire,[],,60528358827e88148642cfeb,False,Less than 1 Year,Less than 1 hour,
136,debugySZ7Z:debugAXrxt,TRIAL,"[[483.0, 30.0, 50.0, 62.0], [573.0, 179.0, 77.0, 108.0]]",image_1_19_13662.png,,,,, 
137,debugySZ7Z:debugAXrxt,TRIAL,"[[621.0, 447.0, 35.0, 63.0], [615.0, 242.0, 56.0, 88.0]]",image_1_31_1581.png,,,,, 
138,debugySZ7Z:debugAXrxt,TRIAL,"[[613.0, 244.0, 86.0, 60.0], [656.0, 180.0, 90.0, 33.0]]",image_3_24_16686.png,,,,, 
139,debugtInOX:debugM61oO,INSTRUCTIONS,[],,,,,,
140,debugtInOX:debugM61oO,INSTRUCTIONS,[],,,,,,
141,debugtInOX:debugM61oO,INSTRUCTIONS,[],,,,,,
142,debugtInOX:debugM61oO,INSTRUCTIONS,[],,,,,,
143,debugtInOX:debugM61oO,INSTRUCTIONS,[],,,,,,
144,debugtInOX:debugM61oO,drivingquestionnaire,[],,,,,,
145,debugtInOX:debugM61oO,drivingquestionnaire,[],,610815cf54e8f5da62177d84,True,More than 5 Year,More than 5 hours,
146,debugtInOX:debugM61oO,postquestionnaire,[],,,,,,
147,debugtInOX:debugM61oO,postquestionnaire,[],,,,,,
148,debugyHBcQ:debugBo65f,INSTRUCTIONS,[],,,,,,
149,debugyHBcQ:debugBo65f,INSTRUCTIONS,[],,,,,,
150,debugyHBcQ:debugBo65f,INSTRUCTIONS,[],,,,,,
151,debugyHBcQ:debugBo65f,INSTRUCTIONS,[],,,,,,
152,debugyHBcQ:debugBo65f,INSTRUCTIONS,[],,,,,,
153,debugyHBcQ:debugBo65f,drivingquestionnaire,[],,,,,,
154,debugyHBcQ:debugBo65f,drivingquestionnaire,[],,5eadd3cf13f83a483b5b8c04,True,More than 5 Year,More than 15 hours,
155,debugyHBcQ:debugBo65f,postquestionnaire,[],,,,,,
156,debugyHBcQ:debugBo65f,postquestionnaire,[],,,,,,
157,debug6tYaj:debugFZFzA,INSTRUCTIONS,[],,,,,,
158,debug6tYaj:debugFZFzA,INSTRUCTIONS,[],,,,,,
159,debug6tYaj:debugFZFzA,INSTRUCTIONS,[],,,,,,
160,debug6tYaj:debugFZFzA,INSTRUCTIONS,[],,,,,,
161,debug6tYaj:debugFZFzA,INSTRUCTIONS,[],,,,,,
162,debug6tYaj:debugFZFzA,drivingquestionnaire,[],,,,,,
163,debug6tYaj:debugFZFzA,drivingquestionnaire,[],,63eb770028f67bdcb53f070d,False,More than 15 Years,More than 15 hours,
164,debug6tYaj:debugFZFzA,postquestionnaire,[],,,,,,
165,debug6tYaj:debugFZFzA,postquestionnaire,[],,,,,,
166,debug6tYaj:debugFZFzA,INSTRUCTIONS,[],,,,,,
167,debug6tYaj:debugFZFzA,INSTRUCTIONS,[],,,,,,
168,debug6tYaj:debugFZFzA,INSTRUCTIONS,[],,,,,,
169,debug6tYaj:debugFZFzA,INSTRUCTIONS,[],,,,,,
170,debug6tYaj:debugFZFzA,INSTRUCTIONS,[],,,,,,
171,debug6tYaj:debugFZFzA,drivingquestionnaire,[],,,,,,
172,debug6tYaj:debugFZFzA,drivingquestionnaire,[],,63eb770028f67bdcb53f070d,False,More than 15 Years,More than 15 hours,
173,debug6tYaj:debugFZFzA,postquestionnaire,[],,,,,,
174,debug6tYaj:debugFZFzA,postquestionnaire,[],,,,,,
175,debugdIjx7:debugcaLAJ,INSTRUCTIONS,[],,,,,,
176,debugdIjx7:debugcaLAJ,INSTRUCTIONS,[],,,,,,
177,debugdIjx7:debugcaLAJ,INSTRUCTIONS,[],,,,,,
178,debugdIjx7:debugcaLAJ,INSTRUCTIONS,[],,,,,,
179,debugdIjx7:debugcaLAJ,INSTRUCTIONS,[],,,,,,
180,debugdIjx7:debugcaLAJ,drivingquestionnaire,[],,,,,,
181,debugdIjx7:debugcaLAJ,drivingquestionnaire,[],,5de7f5d27c17f804d007da90,True,More than 15 Years,More than 1 hour,
182,debugdIjx7:debugcaLAJ,TRIAL,"[[595.0, 245.0, 54.0, 65.0], [699.0, 191.0, 65.0, 45.0], [430.0, 240.0, 63.0, 35.0], [573.0, 28.0, 49.0, 86.0]]",image_1_19_13273.png,,,,, 
183,debugdIjx7:debugcaLAJ,TRIAL,"[[626.0, 206.0, 39.0, 66.0], [577.0, 344.0, 45.0, 79.0]]",image_3_24_11916.png,,,,, 
184,debugdIjx7:debugcaLAJ,TRIAL,"[[687.0, 185.0, 43.0, 53.0], [624.0, 177.0, 36.0, 63.0], [587.0, 222.0, 34.0, 66.0]]",image_4_14_9292.png,,,,, 
185,debugdIjx7:debugcaLAJ,TRIAL,"[[749.0, 92.0, 60.0, 46.0], [398.0, 157.0, 68.0, 39.0]]",image_5_24_15516.png,,,,, 
186,debugdIjx7:debugcaLAJ,TRIAL,"[[317.0, 127.0, 58.0, 37.0]]",image_0_9_83.png,,,,, 
187,debugdIjx7:debugcaLAJ,TRIAL,"[[580.0, 350.0, 39.0, 68.0], [661.0, 291.0, 35.0, 62.0]]",image_3_31_6413.png,,,,, 
188,debugdIjx7:debugcaLAJ,TRIAL,"[[589.0, 222.0, 29.0, 53.0], [624.0, 184.0, 35.0, 70.0]]",image_0_31_7047.png,,,,, 
189,debugdIjx7:debugcaLAJ,TRIAL,"[[574.0, 190.0, 47.0, 79.0]]",image_0_9_5831.png,,,,, 
190,debugdIjx7:debugcaLAJ,TRIAL,"[[623.0, 176.0, 33.0, 67.0]]",image_1_24_19552.png,,,,, 
191,debugdIjx7:debugcaLAJ,TRIAL,"[[349.0, 175.0, 81.0, 51.0], [372.0, 81.0, 51.0, 54.0]]",image_0_9_7874.png,,,,, 
192,debugdIjx7:debugcaLAJ,TRIAL,"[[396.0, 114.0, 88.0, 51.0]]",image_2_24_23120.png,,,,, 
193,debugdIjx7:debugcaLAJ,TRIAL,"[[591.0, 163.0, 54.0, 57.0]]",image_1_24_30616.png,,,,, 
194,debugdIjx7:debugcaLAJ,TRIAL,"[[621.0, 249.0, 34.0, 64.0], [582.0, 228.0, 33.0, 69.0]]",image_2_19_12318.png,,,,, 
195,debugdIjx7:debugcaLAJ,TRIAL,"[[642.0, 266.0, 38.0, 44.0]]",image_2_24_28154.png,,,,, 
196,debugdIjx7:debugcaLAJ,TRIAL,"[[591.0, 336.0, 31.0, 82.0]]",image_0_24_1661.png,,,,, 
197,debugdIjx7:debugcaLAJ,TRIAL,"[[630.0, 227.0, 60.0, 59.0]]",trial_3.png,,,,,
198,debugdIjx7:debugcaLAJ,postquestionnaire,[],,,,,,
199,debugdIjx7:debugcaLAJ,postquestionnaire,[],,,,,,
200,debug41Jkz:debugrMcpV,INSTRUCTIONS,[],,,,,,
201,debug41Jkz:debugrMcpV,INSTRUCTIONS,[],,,,,,
202,debug41Jkz:debugrMcpV,INSTRUCTIONS,[],,,,,,
203,debug41Jkz:debugrMcpV,INSTRUCTIONS,[],,,,,,
204,debug41Jkz:debugrMcpV,INSTRUCTIONS,[],,,,,,
205,debug41Jkz:debugrMcpV,drivingquestionnaire,[],,,,,,
206,debug41Jkz:debugrMcpV,drivingquestionnaire,[],,6456aecf7ccb3e1cb4260083,True,Más de 15 años,Más de 5 horas,
207,debug05tTD:debugZqovC,INSTRUCTIONS,[],,,,,,
208,debug05tTD:debugZqovC,INSTRUCTIONS,[],,,,,,
209,debug05tTD:debugZqovC,INSTRUCTIONS,[],,,,,,
210,debug05tTD:debugZqovC,INSTRUCTIONS,[],,,,,,
211,debug05tTD:debugZqovC,INSTRUCTIONS,[],,,,,,
212,debug05tTD:debugZqovC,drivingquestionnaire,[],,,,,,
213,debug05tTD:debugZqovC,drivingquestionnaire,[],,dummy,True,More than 15 Years,More than 15 hours,
214,debug05tTD:debugZqovC,TRIAL,[],image_0_14_12276.png,,,,, 
215,debug05tTD:debugZqovC,TRIAL,[],image_1_19_17375.png,,,,, 
216,debug05tTD:debugZqovC,TRIAL,[],image_3_9_3269.png,,,,, 
217,debug05tTD:debugZqovC,TRIAL,[],image_2_19_27090.png,,,,, 
218,debug05tTD:debugZqovC,TRIAL,[],image_2_19_2316.png,,,,, 
219,debug05tTD:debugZqovC,TRIAL,[],image_2_2_10163.png,,,,, 
220,debugFyomV:debugRxlTl,INSTRUCTIONS,[],,,,,,
221,debugFyomV:debugRxlTl,INSTRUCTIONS,[],,,,,,
222,debugFyomV:debugRxlTl,INSTRUCTIONS,[],,,,,,
223,debugFyomV:debugRxlTl,INSTRUCTIONS,[],,,,,,
224,debugFyomV:debugRxlTl,INSTRUCTIONS,[],,,,,,
225,debugFyomV:debugRxlTl,drivingquestionnaire,[],,,,,,
226,debugFyomV:debugRxlTl,drivingquestionnaire,[],,6306c6da06266b1b06544411,True,More than 15 Years,More than 5 hours,
227,debugFyomV:debugRxlTl,postquestionnaire,[],,,,,,
228,debugFyomV:debugRxlTl,postquestionnaire,[],,,,,,
229,debugFyomV:debugRxlTl,INSTRUCTIONS,[],,,,,,
230,debugFyomV:debugRxlTl,INSTRUCTIONS,[],,,,,,
231,debugFyomV:debugRxlTl,INSTRUCTIONS,[],,,,,,
232,debugFyomV:debugRxlTl,INSTRUCTIONS,[],,,,,,
233,debugFyomV:debugRxlTl,INSTRUCTIONS,[],,,,,,
234,debugFyomV:debugRxlTl,drivingquestionnaire,[],,,,,,
235,debugFyomV:debugRxlTl,drivingquestionnaire,[],,546785432567896578987678,True,More than 15 Years,More than 5 hours,
236,debugeLdbz:debug3AGHh,INSTRUCTIONS,[],,,,,,
237,debugeLdbz:debug3AGHh,INSTRUCTIONS,[],,,,,,
238,debugeLdbz:debug3AGHh,INSTRUCTIONS,[],,,,,,
239,debugeLdbz:debug3AGHh,INSTRUCTIONS,[],,,,,,
240,debugeLdbz:debug3AGHh,INSTRUCTIONS,[],,,,,,
241,debugeLdbz:debug3AGHh,drivingquestionnaire,[],,,,,,
242,debugeLdbz:debug3AGHh,drivingquestionnaire,[],,62c0e760fe5cc4964a774900,True,More than 15 Years,More than 5 hours,
243,debugeLdbz:debug3AGHh,postquestionnaire,[],,,,,,
244,debugeLdbz:debug3AGHh,postquestionnaire,[],,,,,,
